t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
1.683333 2.908300 -0.059439 0.133626 2.908300 -0.059439 0.133626 -1.780890 0.206158 3.176420 -0.022687 0.000000 -0.007226 0.011831 0 0.178798 -0.012800 0.016100 0.020568 -0.013130 0.016575 0.021145 -0.418290 0 nan nan nan 0.210094 -0.056359 -0.112939 -0.056359 -0.112939
1.700000 2.885330 -0.043955 0.132233 2.885870 -0.043737 0.132235 -1.714880 -0.149837 3.142990 -0.082554 0.260032 -0.001955 -0.007718 1 0.199776 -0.022970 0.015484 0.027702 -0.022430 0.015702 0.027380 0.066010 0 -0.000322 0.001262 0.001303 0.144084 -0.079329 -0.097455 -0.078789 -0.097237
1.716667 2.859550 -0.028780 0.131912 2.859550 -0.028780 0.131912 -1.473510 -0.149837 3.142990 -0.082554 0.000000 -0.001955 -0.007718 0 0.199776 -0.025780 0.015175 0.029915 -0.026320 0.014958 0.030273 0.241370 0 nan nan nan 0.097286 -0.105109 -0.082280 -0.105109 -0.082280
1.733333 2.851200 -0.013850 0.132545 2.851240 -0.014098 0.132544 -1.485040 0.086649 3.110290 0.008405 0.260020 -0.000801 0.006232 1 0.320550 -0.008350 0.014930 0.017106 -0.008310 0.014682 0.016871 -0.011530 0 -0.000026 0.000016 0.000030 0.085756 -0.113459 -0.067350 -0.113419 -0.067597
1.750000 2.872770 0.002033 0.134029 2.865860 -0.003062 0.133772 -1.537620 0.059166 3.124570 0.012264 0.259170 0.292023 0.217773 1 0.182855 0.021570 0.015883 0.026787 0.014620 0.011036 0.018318 -0.052580 0 0.007227 -0.001633 0.007410 0.033176 -0.091889 -0.051466 -0.098799 -0.056561
1.766667 2.850390 0.017118 0.133196 2.857100 0.011710 0.133443 -1.531780 0.050288 3.117260 0.024804 0.260489 -0.014804 0.462832 1 0.177747 -0.022380 0.015084 0.026989 -0.008760 0.014772 0.017174 0.005840 0 -0.006579 0.002474 0.007029 0.039016 -0.114269 -0.036382 -0.107559 -0.041790
1.783333 2.881540 0.032881 0.135472 2.873070 0.028705 0.135054 -1.582630 0.026400 3.132650 0.035560 0.259674 0.291680 0.581192 1 0.190115 0.031150 0.015763 0.034911 0.015970 0.016995 0.023321 -0.050850 0 0.008546 -0.005752 0.010301 0.011834 -0.083119 -0.020619 -0.091589 -0.024795
1.800000 2.856140 0.048477 0.134713 2.864500 0.045678 0.134992 -1.640620 -0.010403 3.124850 0.042969 0.260363 0.081980 0.590973 1 0.192710 -0.025400 0.015596 0.029806 -0.008570 0.016973 0.019014 -0.057990 0 -0.008981 -0.012657 0.015520 0.069824 -0.108519 -0.005023 -0.100159 -0.007822
1.816667 2.872820 0.063487 0.134252 2.872820 0.063487 0.134252 -1.477030 -0.010403 3.124850 0.042969 0.000000 0.081980 0.590973 0 0.192710 0.016680 0.015010 0.022439 0.008320 0.017810 0.019657 0.163590 0 nan nan nan 0.093766 -0.091839 0.009987 -0.091839 0.009987
1.833333 2.869390 0.078169 0.136456 2.869390 0.078169 0.136456 -1.386700 -0.010403 3.124850 0.042969 0.000000 0.081980 0.590973 0 0.192710 -0.003430 0.014682 0.015077 -0.003430 0.014682 0.015077 0.090330 0 nan nan nan 0.184096 -0.095269 0.024669 -0.095269 0.024669
1.850000 2.948910 0.095834 0.140894 2.948910 0.095834 0.140894 -1.581820 -0.010403 3.124850 0.042969 0.000000 0.081980 0.590973 0 0.192710 0.079520 0.017664 0.081458 0.079520 0.017664 0.081458 -0.195120 0 nan nan nan 0.011024 -0.015749 0.042334 -0.015749 0.042334
1.866667 2.940390 0.110625 0.141851 2.940390 0.110625 0.141851 -1.706510 -0.010403 3.124850 0.042969 0.000000 0.081980 0.590973 0 0.192710 -0.008520 0.014791 0.017070 -0.008520 0.014791 0.017070 -0.124690 0 nan nan nan 0.135714 -0.024269 0.057125 -0.024269 0.057125
1.883333 2.937240 0.125773 0.141427 2.937680 0.125983 0.141427 -1.769400 -0.192780 3.192820 0.076179 0.259955 -0.000517 -0.006948 1 0.275005 -0.003150 0.015148 0.015472 -0.002710 0.015358 0.015595 -0.062890 0 -0.000735 -0.001695 0.001847 0.198604 -0.027419 0.072273 -0.026979 0.072483
1.900000 2.954710 0.140681 0.144046 2.949440 0.135973 0.143593 -1.824690 -0.224302 3.203120 0.078099 0.260195 0.224638 0.188188 1 0.185177 0.017470 0.014908 0.022966 0.011760 0.009990 0.015430 -0.055290 0 0.003444 -0.002773 0.004421 0.253894 -0.009949 0.087181 -0.015219 0.082473
1.916667 3.009810 0.157881 0.147050 2.991300 0.151773 0.146630 -1.842840 -0.244754 3.242510 0.089029 0.258930 1.071950 0.457573 1 0.180467 0.055100 0.017200 0.057722 0.041860 0.015800 0.044743 -0.018150 0 0.016708 -0.000723 0.016723 0.272044 0.045151 0.104381 0.026641 0.098273
1.933333 2.975100 0.170142 0.145975 2.975100 0.170142 0.145975 -1.933040 -0.244754 3.242510 0.089029 0.000000 1.071950 0.457573 0 0.180467 -0.034710 0.012261 0.036812 -0.016200 0.018369 0.024492 -0.090200 0 nan nan nan 0.362244 0.010441 0.116642 0.010441 0.116642
1.950000 3.008930 0.185397 0.149106 3.008920 0.186024 0.149103 -1.968030 -0.393721 3.248160 0.086643 0.259055 0.002987 -0.017528 1 0.185188 0.033830 0.015255 0.037110 0.033820 0.015882 0.037363 -0.034990 0 -0.000346 -0.001467 0.001507 0.397234 0.044271 0.131897 0.044261 0.132524
1.966667 3.044650 0.201055 0.151627 3.033090 0.195935 0.151191 -2.005670 -0.415185 3.269760 0.091610 0.258642 0.488026 0.194547 1 0.187984 0.035720 0.015658 0.039001 0.024170 0.009911 0.026123 -0.037640 0 0.009458 0.000480 0.009471 0.434874 0.079991 0.147555 0.068431 0.142435
1.983333 3.032060 0.212782 0.152036 3.035520 0.208826 0.152107 -2.070410 -0.449533 3.269150 0.096108 0.259393 0.327329 0.359667 1 0.184005 -0.012590 0.011727 0.017206 0.002430 0.012891 0.013118 -0.064740 0 -0.009403 -0.007597 0.012089 0.499614 0.067401 0.159282 0.070861 0.155326
2.000000 3.080950 0.228396 0.155765 3.067630 0.224181 0.155163 -2.114150 -0.486364 3.296730 0.103047 0.259157 0.788898 0.465088 1 0.171283 0.048890 0.015614 0.051323 0.032110 0.015355 0.035593 -0.043740 0 0.006053 -0.008638 0.010547 0.543354 0.116291 0.174896 0.102971 0.170681
2.016667 3.057850 0.238543 0.155299 3.067530 0.237381 0.155730 -2.174940 -0.532140 3.290980 0.105817 0.259302 0.510322 0.431145 1 0.189170 -0.023100 0.010147 0.025230 -0.000100 0.013200 0.013200 -0.060790 0 -0.019727 -0.014572 0.024526 0.604144 0.093191 0.185043 0.102871 0.183881
2.033333 3.140930 0.256178 0.161094 3.115630 0.252271 0.159952 -2.209770 -0.577992 3.333650 0.110059 0.260297 0.957695 0.426668 1 0.184323 0.083080 0.017635 0.084931 0.048100 0.014890 0.050352 -0.034830 0 0.016223 -0.009115 0.018608 0.638974 0.176271 0.202678 0.150971 0.198771
2.050000 3.302810 0.280101 0.172361 3.229690 0.270641 0.169171 -2.212050 -0.613121 3.446540 0.118069 0.265147 1.998810 0.477299 1 0.184392 0.161880 0.023923 0.163638 0.114060 0.018370 0.115530 -0.002280 1 0.068745 0.003421 0.068830 0.641254 0.338151 0.226601 0.265031 0.217141
2.066667 3.126820 -0.218148 0.204314 3.126820 -0.218148 0.204314 -0.975458 -0.613121 3.446540 0.118069 0.000000 1.998810 0.477299 0 0.184392 -0.175990 -0.498249 0.528417 -0.102870 -0.488789 0.499497 1.236592 1 nan nan nan 0.595338 0.162161 -0.271648 0.162161 -0.271648
2.083333 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.975458 -0.613121 3.446540 0.118069 0.000000 1.998810 0.477299 0 0.184392 -3.126820 0.218148 3.134420 -3.126820 0.218148 3.134420 0.000000 1 nan nan nan 0.595338 -2.964659 -0.053500 -2.964659 -0.053500
2.100000 3.022830 -0.186978 0.196198 3.023670 -0.187978 0.196206 -1.043500 0.532686 3.246800 -0.056434 0.259021 -0.015823 0.051060 1 0.212122 3.022830 -0.186978 3.028607 3.023670 -0.187978 3.029508 -0.068042 1 -0.000132 -0.000205 0.000243 0.527296 0.058171 -0.240478 0.059011 -0.241478
2.116667 2.995810 -0.172465 0.194453 3.004940 -0.177071 0.194752 -1.088970 0.506387 3.233320 -0.050405 0.261156 -0.394157 0.246611 1 0.223748 -0.027020 0.014513 0.030671 -0.018730 0.010907 0.021674 -0.045470 0 -0.006087 -0.001041 0.006175 0.481826 0.031151 -0.225965 0.040281 -0.230571
2.133333 3.007460 -0.159501 0.196022 3.004330 -0.163270 0.195616 -1.144360 0.473597 3.236290 -0.044391 0.260648 -0.240729 0.405048 1 0.256032 0.011650 0.012964 0.017430 -0.000610 0.013801 0.013814 -0.055390 0 0.008476 -0.007299 0.011185 0.426436 0.042801 -0.213001 0.039671 -0.216770
2.150000 3.016850 -0.145776 0.197569 3.010880 -0.148182 0.197096 -1.225420 0.424677 3.247610 -0.041133 0.259811 0.006192 0.436831 1 0.268399 0.009390 0.013725 0.016630 0.006550 0.015088 0.016448 -0.081060 0 0.013709 -0.016684 0.021594 0.345376 0.052191 -0.199276 0.046221 -0.201682
2.166667 3.018130 -0.131243 0.197656 3.015190 -0.132978 0.197626 -1.294900 0.366718 3.257340 -0.039970 0.259397 0.128261 0.398926 1 0.242096 0.001280 0.014533 0.014589 0.004310 0.015204 0.015803 -0.069480 0 0.010377 -0.020611 0.023076 0.275896 0.053471 -0.184743 0.050531 -0.186478
2.183333 2.976580 -0.114791 0.194762 2.992840 -0.117504 0.195733 -1.330480 0.313212 3.241250 -0.037049 0.261121 -0.137313 0.373082 1 0.283678 -0.041550 0.016452 0.044689 -0.022350 0.015474 0.027184 -0.035580 0 -0.011053 -0.015593 0.019113 0.240316 0.011921 -0.168291 0.028181 -0.171004
2.200000 2.958610 -0.099500 0.194890 2.971970 -0.101914 0.195140 -1.385190 0.256446 3.225570 -0.035416 0.262174 -0.296308 0.334230 1 0.289318 -0.017970 0.015291 0.023595 -0.020870 0.015590 0.026050 -0.054710 0 -0.009289 -0.015702 0.018244 0.185606 -0.006049 -0.153000 0.007311 -0.155414
2.216667 2.902140 -0.082803 0.189475 2.930720 -0.086936 0.191239 -1.359160 0.226519 3.188320 -0.027564 0.264358 -0.613786 0.360513 1 0.278053 -0.056470 0.016697 0.058887 -0.041250 0.014978 0.043885 0.026030 0 -0.027720 0.000292 0.027722 0.211636 -0.062519 -0.136303 -0.033939 -0.140436
2.233333 2.908650 -0.067723 0.190242 2.913620 -0.070865 0.190340 -1.415020 0.186919 3.173510 -0.021713 0.264492 -0.651007 0.361480 1 0.439065 0.006510 0.015080 0.016425 -0.017100 0.016071 0.023467 -0.055860 0 -0.003571 -0.004975 0.006123 0.155776 -0.056009 -0.121223 -0.051039 -0.124364
2.250000 2.886070 -0.050533 0.189268 2.886070 -0.050533 0.189268 -1.690460 0.186919 3.173510 -0.021713 0.000000 -0.651007 0.361480 0 0.439065 -0.022580 0.017190 0.028379 -0.027550 0.020332 0.034240 -0.275440 0 nan nan nan 0.119664 -0.078589 -0.104033 -0.078589 -0.104033
2.266667 2.864150 -0.035549 0.189068 2.864150 -0.035549 0.189068 -1.470810 0.186919 3.173510 -0.021713 0.000000 -0.651007 0.361480 0 0.439065 -0.021920 0.014984 0.026552 -0.021920 0.014984 0.026552 0.219650 0 nan nan nan 0.099986 -0.100509 -0.089048 -0.100509 -0.089048
2.283333 2.871880 -0.020000 0.190906 2.872460 -0.020160 0.190904 -1.546510 0.030991 3.132180 -0.012108 0.259851 0.000931 0.004930 1 0.264459 0.007730 0.015549 0.017364 0.008310 0.015389 0.017489 -0.075700 0 -0.000526 -0.001582 0.001667 0.024286 -0.092779 -0.073499 -0.092199 -0.073659
2.300000 2.838110 -0.003975 0.188039 2.849310 -0.009375 0.188535 -1.540730 0.030441 3.111580 -0.001388 0.262392 -0.466739 0.230527 1 0.273464 -0.033770 0.016025 0.037379 -0.023150 0.010785 0.025539 0.005780 0 -0.011197 0.005302 0.012388 0.030066 -0.126549 -0.057474 -0.115349 -0.062874
2.316667 2.859410 0.012346 0.190626 2.853630 0.006838 0.189963 -1.609430 0.002350 3.115280 0.007452 0.261643 -0.200913 0.468254 1 0.264347 0.021300 0.016321 0.026834 0.004320 0.016212 0.016778 -0.068700 0 0.005578 -0.005212 0.007634 0.038634 -0.105249 -0.041154 -0.111029 -0.046662
2.333333 2.854770 0.027657 0.190543 2.853220 0.023181 0.190384 -1.571190 -0.000233 3.114910 0.023120 0.261689 -0.144873 0.626759 1 0.321190 -0.004640 0.015311 0.015999 -0.000410 0.016343 0.016348 0.038240 0 0.001549 0.004435 0.004697 0.000394 -0.109889 -0.025842 -0.111439 -0.030319
2.350000 2.864870 0.043953 0.192203 2.859660 0.039557 0.191737 -1.508580 0.020477 3.120860 0.044906 0.261261 -0.006984 0.780222 1 0.260229 0.010100 0.016296 0.019172 0.006440 0.016376 0.017597 0.062610 0 0.004766 0.015292 0.016017 0.062216 -0.099789 -0.009546 -0.104999 -0.013943
2.366667 2.877920 0.059509 0.193328 2.877920 0.059509 0.193328 -1.601680 0.020477 3.120860 0.044906 0.000000 -0.006984 0.780222 0 0.260229 0.013050 0.015555 0.020304 0.018260 0.019952 0.027046 -0.093100 0 nan nan nan 0.030884 -0.086739 0.006009 -0.086739 0.006009
2.383333 2.902680 0.076258 0.196055 2.902600 0.076263 0.196052 -1.614250 -0.042319 3.162110 0.065274 0.259745 0.002427 -0.000226 1 0.329214 0.024760 0.016749 0.029893 0.024680 0.016755 0.029830 -0.012570 0 0.000070 -0.000300 0.000308 0.043454 -0.061979 0.022758 -0.062059 0.022763
2.400000 2.932650 0.092396 0.197970 2.932650 0.092396 0.197970 -1.443860 -0.042319 3.162110 0.065274 0.000000 0.002427 -0.000226 0 0.329214 0.029970 0.016139 0.034039 0.030050 0.016133 0.034107 0.170390 0 nan nan nan 0.126936 -0.032009 0.038897 -0.032009 0.038897
2.416667 2.954590 0.108729 0.201157 2.954590 0.108729 0.201157 -1.680940 -0.042319 3.162110 0.065274 0.000000 0.002427 -0.000226 0 0.329214 0.021940 0.016333 0.027352 0.021940 0.016333 0.027352 -0.237080 0 nan nan nan 0.110144 -0.010069 0.055229 -0.010069 0.055229
