t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
1.350000 2.902350 0.083393 0.198410 2.899540 0.080656 0.200360 -0.106296 -0.200424 3.228260 0.013877 0.335427 0.019561 -0.012422 1 0.199002 0.020340 0.015986 0.025870 0.002270 0.014860 0.015033 -0.020316 0 -0.290323 0.403049 0.496725 1.464500 -0.040369 0.054852 -0.043179 0.052115
1.366667 2.887220 0.098330 0.198261 2.901600 0.096034 0.201059 -0.188615 -0.240258 3.227760 0.016126 0.335812 0.018304 -0.007409 1 0.197251 -0.015130 0.014937 0.021261 0.002060 0.015378 0.015516 -0.082319 0 -0.277576 0.412060 0.496831 1.382181 -0.055499 0.069789 -0.041119 0.067494
1.383333 2.913220 0.114375 0.201099 2.905240 0.111063 0.201927 -0.203256 -0.276504 3.228810 0.019245 0.336337 0.019067 -0.000905 1 0.200931 0.026000 0.016045 0.030552 0.003640 0.015029 0.015463 -0.014641 0 -0.247697 0.424543 0.491519 1.367540 -0.029499 0.085835 -0.037479 0.082523
1.400000 2.927610 0.130066 0.202705 2.910280 0.126271 0.202839 -0.264165 -0.315683 3.230440 0.021702 0.336813 0.020631 0.004144 1 0.197722 0.014390 0.015691 0.021290 0.005040 0.015208 0.016021 -0.060909 0 -0.214887 0.433493 0.483831 1.306631 -0.015109 0.101526 -0.032439 0.097731
1.416667 2.985750 0.147531 0.207302 2.918580 0.141079 0.203948 -0.271929 -0.350475 3.235530 0.025211 0.337470 0.026684 0.011013 1 0.275156 0.058140 0.017465 0.060707 0.008300 0.014808 0.016975 -0.007764 0 -0.159139 0.447390 0.474851 1.298867 0.043031 0.118991 -0.024139 0.112539
1.433333 2.975390 0.161528 0.207341 2.926790 0.156067 0.205038 -0.346202 -0.390117 3.239340 0.027546 0.337948 0.030955 0.015425 1 0.215094 -0.010360 0.013997 0.017414 0.008210 0.014988 0.017089 -0.074273 0 -0.149275 0.451879 0.475897 1.224594 0.032671 0.132988 -0.015929 0.127527
1.450000 3.015420 0.177767 0.210998 2.937180 0.170672 0.206314 -0.369699 -0.427415 3.245240 0.030353 0.338508 0.037853 0.020527 1 0.201333 0.040030 0.016239 0.043198 0.010390 0.014605 0.017924 -0.023497 0 -0.107505 0.463051 0.475367 1.201097 0.072701 0.149227 -0.005539 0.142132
1.466667 2.965790 0.188571 0.208202 2.945360 0.185318 0.207401 -0.455915 -0.470882 3.247260 0.031627 0.338769 0.039574 0.022531 1 0.259108 -0.049630 0.010804 0.050792 0.008180 0.014646 0.016776 -0.086216 0 -0.132315 0.461111 0.479719 1.114881 0.023071 0.160031 0.002641 0.156778
1.483333 3.051710 0.207164 0.215475 2.958150 0.199437 0.208921 -0.467948 -0.510151 3.254170 0.033799 0.339207 0.047634 0.026077 1 0.203193 0.085920 0.018593 0.087909 0.012790 0.014119 0.019051 -0.012033 0 -0.049459 0.476105 0.478667 1.102848 0.108991 0.178624 0.015431 0.170897
1.500000 3.043650 0.219524 0.215433 2.970720 0.213357 0.210365 -0.531005 -0.552358 3.259720 0.035233 0.339481 0.053788 0.028077 1 0.250709 -0.008060 0.012360 0.014756 0.012570 0.013920 0.018756 -0.063057 0 -0.044157 0.477025 0.479064 1.039791 0.100931 0.190984 0.028001 0.184817
1.516667 3.073250 0.234119 0.218150 2.984870 0.226919 0.211898 -0.573282 -0.594484 3.266330 0.036632 0.339749 0.061198 0.029894 1 0.266868 0.029600 0.014595 0.033003 0.014150 0.013562 0.019600 -0.042277 0 -0.008803 0.482919 0.482999 0.997514 0.130531 0.205579 0.042151 0.198379
1.533333 3.236010 -0.250039 0.150345 3.067270 -0.236182 0.200905 0.742915 0.906913 3.277120 0.032050 0.340566 0.074885 0.020433 1 0.271981 0.162760 -0.484158 0.510784 0.082400 -0.463101 0.470375 1.316197 1 -0.271482 -0.031262 0.273276 2.313711 0.293291 -0.278579 0.124551 -0.264722
1.550000 3.105800 -0.229618 0.144421 3.054730 -0.225349 0.190745 0.731345 0.843969 3.281070 0.029191 0.340620 0.079421 0.014620 1 0.261850 -0.130210 0.020421 0.131802 -0.012540 0.010833 0.016571 -0.011570 1 -0.402760 -0.005294 0.402795 2.302141 0.163081 -0.258158 0.112011 -0.253889
1.566667 3.164510 -0.223056 0.146389 3.045720 -0.213458 0.181906 0.645718 0.777440 3.288750 0.025738 0.340999 0.088491 0.007857 1 0.250865 0.058710 0.006562 0.059076 -0.009010 0.011891 0.014919 -0.085627 0 -0.329444 0.023551 0.330284 2.216514 0.221791 -0.251596 0.103001 -0.241998
1.583333 3.112310 -0.207765 0.143616 3.036330 -0.200840 0.174035 0.611785 0.714487 3.294220 0.022842 0.341379 0.094267 0.002220 1 0.200944 -0.052200 0.015291 0.054394 -0.009390 0.012618 0.015729 -0.033933 0 -0.377974 0.048855 0.381118 2.182581 0.169591 -0.236305 0.093611 -0.229380
1.600000 3.057500 -0.192432 0.140561 3.026310 -0.187782 0.167022 0.579005 0.654992 3.297300 0.020372 0.341709 0.096663 -0.002610 1 0.261008 -0.054810 0.015333 0.056914 -0.010020 0.013058 0.016459 -0.032780 0 -0.426780 0.073209 0.433014 2.149801 0.114781 -0.220972 0.083591 -0.216322
1.616667 3.011450 -0.176979 0.138637 3.015850 -0.174243 0.160947 0.540151 0.597842 3.298470 0.018217 0.341931 0.096423 -0.006802 1 0.258255 -0.046050 0.015453 0.048574 -0.010460 0.013539 0.017109 -0.038854 0 -0.462863 0.098055 0.473136 2.110947 0.068731 -0.205519 0.073131 -0.202783
1.633333 3.006130 -0.163677 0.138359 3.006640 -0.160247 0.155769 0.486360 0.540886 3.299950 0.015929 0.342159 0.096478 -0.011234 1 0.260485 -0.005320 0.013302 0.014326 -0.009210 0.013996 0.016754 -0.053791 0 -0.453749 0.122876 0.470092 2.057156 0.063411 -0.192217 0.063921 -0.188787
1.650000 2.948410 -0.147703 0.135714 2.996570 -0.146303 0.151251 0.467354 0.488717 3.298690 0.014347 0.342177 0.092953 -0.014307 1 0.268520 -0.057720 0.015974 0.059890 -0.010070 0.013944 0.017200 -0.019006 0 -0.504440 0.143433 0.524435 2.038150 0.005691 -0.176243 0.053851 -0.174843
1.666667 2.942000 -0.133741 0.134730 2.987590 -0.132056 0.147292 0.421138 0.437253 3.297540 0.012827 0.342147 0.089626 -0.017197 1 0.244873 -0.006410 0.013962 0.015363 -0.008980 0.014247 0.016841 -0.046216 0 -0.495409 0.165684 0.522381 1.991934 -0.000719 -0.162281 0.044871 -0.160596
1.683333 2.945490 -0.119909 0.134950 2.979960 -0.117425 0.143986 0.363076 0.384859 3.297050 0.011014 0.342115 0.087166 -0.020597 1 0.257912 0.003490 0.013832 0.014265 -0.007630 0.014631 0.016501 -0.058062 0 -0.473063 0.188889 0.509379 1.933872 0.002771 -0.148449 0.037241 -0.145965
1.700000 2.958400 -0.106088 0.135831 2.974070 -0.102367 0.141307 0.294283 0.330219 3.297670 0.008555 0.342087 0.086159 -0.025202 1 0.262656 0.012910 0.013821 0.018913 -0.005890 0.015058 0.016169 -0.068793 0 -0.438494 0.212738 0.487375 1.865079 0.015681 -0.134628 0.031351 -0.130907
1.716667 2.960200 -0.090826 0.135926 2.969600 -0.087129 0.139094 0.248674 0.276611 3.298590 0.006267 0.341990 0.085569 -0.029309 1 0.262094 0.001800 0.015262 0.015368 -0.004470 0.015238 0.015880 -0.045609 0 -0.422560 0.234377 0.483208 1.819470 0.017481 -0.119366 0.026881 -0.115670
1.733333 2.915260 -0.075370 0.133840 2.964060 -0.072031 0.137156 0.210112 0.224890 3.297220 0.004184 0.341772 0.082038 -0.032963 1 0.276010 -0.044940 0.015456 0.047523 -0.005540 0.015098 0.016082 -0.038562 0 -0.453243 0.254702 0.519906 1.780908 -0.027459 -0.103911 0.021341 -0.100572
1.750000 2.886680 -0.059451 0.132537 2.958280 -0.057416 0.135502 0.217479 0.180910 3.294240 0.004034 0.341531 0.076515 -0.032634 1 0.249191 -0.028580 0.015920 0.032715 -0.005780 0.014615 0.015716 0.007367 0 -0.481252 0.270002 0.551819 1.788275 -0.056039 -0.087991 0.015561 -0.085957
1.766667 2.905180 -0.044427 0.133698 2.954270 -0.042199 0.134240 0.145369 0.133360 3.292590 0.003189 0.341348 0.072782 -0.033587 1 0.265178 0.018500 0.015024 0.023832 -0.004010 0.015218 0.015737 -0.072110 0 -0.436857 0.290133 0.524424 1.716165 -0.037539 -0.072967 0.011551 -0.070739
1.783333 2.867450 -0.028102 0.132577 2.949030 -0.026876 0.133242 0.114238 0.088019 3.288960 0.003122 0.341254 0.066511 -0.032903 1 0.273466 -0.037730 0.016324 0.041110 -0.005240 0.015323 0.016194 -0.031131 0 -0.460409 0.307805 0.553824 1.685034 -0.075269 -0.056643 0.006311 -0.055416
1.800000 2.868770 -0.013614 0.132933 2.944550 -0.012123 0.132496 0.112553 0.048609 3.285400 0.004458 0.341253 0.060439 -0.029548 1 0.289254 0.001320 0.014488 0.014548 -0.004480 0.014753 0.015418 -0.001685 0 -0.454958 0.321021 0.556814 1.683349 -0.073949 -0.042154 0.001831 -0.040663
1.816667 2.829350 0.002127 0.131717 2.938380 0.002950 0.131914 0.072280 0.009376 3.279780 0.006151 0.341411 0.051748 -0.025524 1 0.240971 -0.039420 0.015741 0.042447 -0.006170 0.015073 0.016287 -0.040273 0 -0.475086 0.336496 0.582182 1.643077 -0.113369 -0.026413 -0.004339 -0.025590
1.833333 2.857660 0.017310 0.133635 2.934640 0.018420 0.131637 0.001728 -0.033715 3.275970 0.006908 0.341523 0.045591 -0.023402 1 0.270298 0.028310 0.015183 0.032125 -0.003740 0.015470 0.015916 -0.070552 0 -0.418900 0.351925 0.547109 1.572524 -0.085059 -0.011230 -0.008079 -0.010120
1.850000 2.882910 0.032622 0.135197 2.932580 0.033249 0.131564 0.013190 -0.069403 3.273620 0.009542 0.341863 0.041387 -0.017746 1 0.275133 0.025250 0.015312 0.029530 -0.002060 0.014829 0.014971 0.011462 0 -0.395219 0.364914 0.537922 1.583987 -0.059809 0.004082 -0.010139 0.004709
1.866667 2.872910 0.048449 0.135518 2.930150 0.048161 0.131660 -0.007878 -0.102773 3.270770 0.013031 0.342422 0.036511 -0.010538 1 0.252460 -0.010000 0.015827 0.018721 -0.002430 0.014912 0.015109 -0.021068 0 -0.395163 0.377829 0.546725 1.562919 -0.069809 0.019909 -0.012569 0.019621
1.883333 2.871350 0.063787 0.135576 2.928410 0.063582 0.131798 -0.082244 -0.141131 3.267870 0.015352 0.342872 0.031708 -0.005741 1 0.232760 -0.001560 0.015338 0.015417 -0.001740 0.015420 0.015518 -0.074366 0 -0.368353 0.390148 0.536562 1.488552 -0.071369 0.035246 -0.014309 0.035041
1.900000 2.882400 0.079306 0.137112 2.927670 0.078854 0.132173 -0.111647 -0.178016 3.265640 0.018046 0.343398 0.027833 -0.000386 1 0.269520 0.011050 0.015519 0.019051 -0.000740 0.015272 0.015290 -0.029403 0 -0.344980 0.402520 0.530126 1.459149 -0.060319 0.050765 -0.015049 0.050313
1.916667 2.890530 0.094444 0.138187 2.927730 0.093942 0.132678 -0.142179 -0.213728 3.263880 0.020984 0.343971 0.024627 0.005242 1 0.266813 0.008130 0.015139 0.017184 0.000060 0.015088 0.015088 -0.030532 0 -0.324609 0.413961 0.526056 1.428617 -0.052189 0.065904 -0.014989 0.065401
1.933333 2.891280 0.109246 0.139558 2.928380 0.109047 0.133410 -0.192350 -0.251004 3.262070 0.023487 0.344478 0.021435 0.009861 1 0.267792 0.000750 0.014802 0.014821 0.000650 0.015105 0.015119 -0.050171 0 -0.304937 0.423884 0.522173 1.378446 -0.051439 0.080706 -0.014339 0.080507
1.950000 2.894810 0.124122 0.139765 2.929880 0.124193 0.134088 -0.248894 -0.290549 3.260300 0.025393 0.344876 0.018428 0.013214 1 0.269701 0.003530 0.014876 0.015289 0.001500 0.015146 0.015220 -0.056544 0 -0.280536 0.432978 0.515917 1.321902 -0.047909 0.095582 -0.012839 0.095653
1.966667 2.884790 0.137988 0.139956 2.931570 0.139301 0.134820 -0.313292 -0.333171 3.257700 0.026439 0.345102 0.014469 0.014805 1 0.228374 -0.010020 0.013866 0.017107 0.001690 0.015108 0.015202 -0.064398 0 -0.266552 0.439853 0.514316 1.257504 -0.057929 0.109448 -0.011149 0.110761
1.983333 2.945330 0.154830 0.144154 2.936500 0.153701 0.135862 -0.310560 -0.369690 3.258700 0.028847 0.345544 0.015166 0.018833 1 0.279056 0.060540 0.016842 0.062839 0.004930 0.014400 0.015221 0.002732 0 -0.207775 0.454997 0.500193 1.260236 0.002611 0.126290 -0.006219 0.125161
2.000000 2.964350 0.169661 0.145777 2.942780 0.167926 0.136979 -0.351573 -0.406526 3.260530 0.031131 0.345950 0.016924 0.022490 1 0.264610 0.019020 0.014831 0.024119 0.006280 0.014225 0.015550 -0.041013 0 -0.177043 0.463319 0.495993 1.219223 0.021631 0.141121 0.000061 0.139386
2.016667 2.977660 0.183877 0.147518 2.950020 0.181942 0.138228 -0.394841 -0.443947 3.262750 0.033204 0.346300 0.019173 0.025613 1 0.273223 0.013310 0.014216 0.019474 0.007240 0.014016 0.015775 -0.043268 0 -0.151882 0.470328 0.494243 1.175955 0.034941 0.155337 0.007301 0.153402
2.033333 2.964990 0.195923 0.147717 2.957170 0.195824 0.139489 -0.463358 -0.485235 3.263590 0.034254 0.346408 0.019720 0.026682 1 0.272646 -0.012670 0.012046 0.017482 0.007150 0.013882 0.015615 -0.068517 0 -0.143771 0.471551 0.492981 1.107438 0.022271 0.167383 0.014451 0.167284
2.050000 2.997950 0.210618 0.150254 2.966220 0.209292 0.140872 -0.498602 -0.525626 3.265960 0.035424 0.346520 0.022234 0.027880 1 0.270716 0.032960 0.014695 0.036087 0.009050 0.013468 0.016226 -0.035244 0 -0.102305 0.479526 0.490318 1.072194 0.055231 0.182078 0.023501 0.180752
2.066667 3.070800 -0.256195 0.201919 3.071260 -0.255257 0.151574 0.830622 0.977740 3.264370 0.031260 0.345519 0.019817 0.019480 1 0.278372 0.072850 -0.466813 0.472463 0.105040 -0.464549 0.476276 1.329224 1 -0.448684 -0.054431 0.451974 2.401418 0.128081 -0.284735 0.128541 -0.283797
2.083333 3.117710 -0.250506 0.203815 3.054750 -0.244806 0.160568 0.760919 0.909490 3.266570 0.027385 0.344898 0.022289 0.011992 1 0.258283 0.046910 0.005689 0.047254 -0.016510 0.010451 0.019540 -0.069703 0 -0.386697 -0.028115 0.387718 2.331715 0.174991 -0.279046 0.112031 -0.273346
2.100000 3.045460 -0.234526 0.199753 3.037870 -0.233379 0.168086 0.736229 0.846263 3.266200 0.024582 0.344494 0.021296 0.006689 1 0.202202 -0.072250 0.015980 0.073996 -0.016880 0.011427 0.020384 -0.024690 0 -0.452067 -0.003836 0.452083 2.307025 0.102741 -0.263066 0.095151 -0.261919
2.116667 3.087250 -0.227053 0.202101 3.024770 -0.221253 0.174352 0.667215 0.781869 3.269280 0.021537 0.344575 0.024631 0.000983 1 0.207036 0.041790 0.007473 0.042453 -0.013100 0.012126 0.017851 -0.069014 0 -0.395253 0.022090 0.395870 2.238011 0.144531 -0.255593 0.082051 -0.249793
2.133333 3.043350 -0.212463 0.198575 3.011810 -0.208473 0.179300 0.624218 0.719774 3.271070 0.018806 0.344773 0.026175 -0.004100 1 0.258603 -0.043900 0.014590 0.046261 -0.012960 0.012780 0.018201 -0.042997 0 -0.429227 0.048487 0.431957 2.195014 0.100631 -0.241003 0.069091 -0.237013
2.150000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.624218 0.719774 3.271070 0.018806 0.344773 0.026175 -0.004100 0 0.258603 -3.043350 0.212463 3.050757 -3.011810 0.208473 3.019016 0.000000 1 -3.472577 0.260950 3.482368 2.195014 -2.942719 -0.028540 -2.942719 -0.028540
2.166667 2.981330 -0.184167 0.194923 2.997440 -0.192034 0.183255 0.541298 0.654084 3.270650 0.017422 0.344255 0.025204 -0.005380 1 0.201460 2.981330 -0.184167 2.987013 2.997440 -0.192034 3.003585 -0.082920 1 -0.466697 0.093452 0.475961 2.112094 0.038611 -0.212707 0.054721 -0.220574
2.183333 3.012510 -0.173246 0.197343 2.986220 -0.175545 0.186570 0.470383 0.587301 3.272820 0.015232 0.344289 0.027376 -0.008594 1 0.210844 0.031180 0.010921 0.033037 -0.011220 0.016489 0.019944 -0.070915 0 -0.416351 0.118420 0.432864 2.041179 0.069791 -0.201786 0.043501 -0.204085
2.200000 2.967420 -0.157340 0.193959 2.975200 -0.159326 0.189041 0.441894 0.525120 3.273200 0.013332 0.344410 0.027147 -0.011550 1 0.269849 -0.045090 0.015906 0.047813 -0.011020 0.016219 0.019609 -0.028489 0 -0.453068 0.140655 0.474399 2.012690 0.024701 -0.185880 0.032481 -0.187866
2.216667 2.955550 -0.143059 0.193231 2.965410 -0.143167 0.190965 0.393266 0.464438 3.273490 0.011173 0.344570 0.026789 -0.015241 1 0.260093 -0.011870 0.014281 0.018570 -0.009790 0.016159 0.018893 -0.048628 0 -0.449982 0.164034 0.478948 1.964062 0.012831 -0.171599 0.022691 -0.171707
2.233333 2.914470 -0.126933 0.191078 2.955600 -0.127273 0.192463 0.367529 0.408109 3.271900 0.009494 0.344610 0.024088 -0.018098 1 0.203457 -0.041080 0.016126 0.044132 -0.009810 0.015894 0.018678 -0.025737 0 -0.481252 0.185170 0.515646 1.938325 -0.028249 -0.155473 0.012881 -0.155813
2.250000 2.951220 -0.113942 0.193502 2.948620 -0.110790 0.193680 0.270035 0.346221 3.272860 0.006177 0.344684 0.024737 -0.024258 1 0.199534 0.036750 0.012991 0.038979 -0.006980 0.016483 0.017900 -0.097494 0 -0.413590 0.212074 0.464792 1.840831 0.008501 -0.142482 0.005901 -0.139330
2.266667 2.908370 -0.097901 0.190427 2.941370 -0.094753 0.194441 0.241716 0.288481 3.271680 0.003271 0.344555 0.022732 -0.029604 1 0.275609 -0.042850 0.016041 0.045754 -0.007250 0.016037 0.017600 -0.028319 0 -0.445786 0.233366 0.503174 1.812512 -0.034349 -0.126442 -0.001349 -0.123293
2.283333 2.919570 -0.082164 0.191772 2.935920 -0.078075 0.195121 0.152997 0.226433 3.271490 -0.000766 0.344355 0.022069 -0.037006 1 0.197222 0.011200 0.015737 0.019316 -0.005450 0.016679 0.017546 -0.088719 0 -0.404400 0.258934 0.480194 1.723793 -0.023149 -0.110705 -0.006799 -0.106615
2.300000 2.897750 -0.066969 0.190932 2.931210 -0.062918 0.195702 0.194359 0.177782 3.269800 -0.002080 0.344011 0.019615 -0.038944 1 0.197081 -0.021820 0.015195 0.026589 -0.004710 0.015157 0.015872 0.041362 0 -0.438491 0.272645 0.516343 1.765155 -0.044969 -0.095510 -0.011509 -0.091458
2.316667 2.862600 -0.050453 0.188633 2.925650 -0.047734 0.195997 0.169218 0.132293 3.266400 -0.002390 0.343755 0.014965 -0.038756 1 0.215603 -0.035150 0.016517 0.038837 -0.005560 0.015184 0.016170 -0.025141 0 -0.461692 0.290782 0.545632 1.740014 -0.080119 -0.078993 -0.017069 -0.076274
2.333333 2.879510 -0.035424 0.190057 2.921950 -0.031753 0.196261 0.063640 0.079029 3.264280 -0.004642 0.343401 0.012097 -0.042349 1 0.220554 0.016910 0.015029 0.022624 -0.003700 0.015981 0.016404 -0.105578 0 -0.406609 0.311924 0.512472 1.634436 -0.063209 -0.063964 -0.020769 -0.060293
2.350000 2.831700 -0.019310 0.187514 2.916620 -0.016181 0.196376 0.051923 0.031200 3.259620 -0.005476 0.343161 0.005943 -0.043061 1 0.200677 -0.047810 0.016114 0.050452 -0.005330 0.015571 0.016458 -0.011716 0 -0.445730 0.328865 0.553920 1.622720 -0.111019 -0.047850 -0.026099 -0.044722
2.366667 2.885790 -0.003835 0.191396 2.914960 -0.000853 0.196634 0.028106 -0.013371 3.257950 -0.005439 0.343021 0.003800 -0.041999 1 0.211636 0.054090 0.015475 0.056260 -0.001660 0.015329 0.015418 -0.023817 0 -0.381800 0.344489 0.514241 1.598902 -0.056929 -0.032375 -0.027759 -0.029393
2.383333 2.847990 0.012125 0.189794 2.911620 0.014281 0.196835 0.018553 -0.053107 3.254290 -0.003934 0.343155 -0.001009 -0.038097 1 0.270870 -0.037800 0.015960 0.041031 -0.003340 0.015134 0.015498 -0.009553 0 -0.412666 0.359155 0.547070 1.589349 -0.094729 -0.016415 -0.031099 -0.014259
2.400000 2.834160 0.027846 0.189185 2.907470 0.028879 0.196922 0.045511 -0.083663 3.250020 0.000154 0.343744 -0.006704 -0.029323 1 0.272544 -0.013830 0.015721 0.020938 -0.004150 0.014597 0.015176 0.026958 0 -0.431499 0.371080 0.569115 1.616307 -0.108559 -0.000695 -0.035249 0.000338
2.416667 2.854900 0.043814 0.191173 2.905300 0.044181 0.197122 -0.032618 -0.119941 3.247080 0.002991 0.344245 -0.010530 -0.023107 1 0.280266 0.020740 0.015969 0.026175 -0.002170 0.015302 0.015455 -0.078129 0 -0.380953 0.384886 0.541537 1.538178 -0.087819 0.015274 -0.037419 0.015640
2.433333 2.894850 0.060069 0.194508 2.905490 0.059154 0.197500 -0.036335 -0.151505 3.246510 0.007090 0.344967 -0.011291 -0.014659 1 0.271195 0.039950 0.016255 0.043130 0.000190 0.014973 0.014975 -0.003717 0 -0.339128 0.397719 0.522674 1.534461 -0.047869 0.031529 -0.037229 0.030614
2.450000 2.887100 0.075775 0.194875 2.905700 0.074450 0.197931 -0.087888 -0.185174 3.245480 0.010802 0.345687 -0.012655 -0.007139 1 0.273389 -0.007750 0.015706 0.017514 0.000210 0.015295 0.015297 -0.051553 0 -0.328037 0.409325 0.524553 1.482908 -0.055619 0.047235 -0.037019 0.045909
2.466667 2.901180 0.092027 0.195885 2.906910 0.089720 0.198320 -0.114316 -0.217431 3.245270 0.014969 0.346514 -0.012977 0.001057 1 0.271429 0.014080 0.016252 0.021503 0.001210 0.015270 0.015318 -0.026428 0 -0.304564 0.421311 0.519867 1.456480 -0.041539 0.063487 -0.035809 0.061179
2.483333 2.900940 0.107211 0.196806 2.908860 0.105268 0.198827 -0.183837 -0.254130 3.244850 0.017996 0.347138 -0.013494 0.006859 1 0.271002 -0.000240 0.015184 0.015186 0.001950 0.015548 0.015670 -0.069521 0 -0.280452 0.430504 0.513796 1.386959 -0.041779 0.078671 -0.033859 0.076728
2.500000 2.916700 0.123075 0.198426 2.912270 0.120846 0.199419 -0.237454 -0.292741 3.245140 0.020520 0.347657 -0.013051 0.011538 1 0.290222 0.015760 0.015864 0.022362 0.003410 0.015578 0.015947 -0.053617 0 -0.246661 0.440457 0.504821 1.333342 -0.026019 0.094535 -0.030449 0.092306
2.516667 2.923110 0.138134 0.199917 2.916450 0.136229 0.200155 -0.282984 -0.331988 3.245550 0.022772 0.348109 -0.012431 0.015510 1 0.266485 0.006410 0.015059 0.016366 0.004180 0.015383 0.015941 -0.045530 0 -0.225240 0.449626 0.502888 1.287812 -0.019609 0.109594 -0.026269 0.107689
2.533333 2.942790 0.153752 0.202264 2.922060 0.151395 0.201056 -0.325185 -0.371392 3.246820 0.024913 0.348519 -0.010705 0.019122 1 0.220754 0.019680 0.015618 0.025124 0.005610 0.015166 0.016170 -0.042201 0 -0.192684 0.459092 0.497888 1.245611 0.000071 0.125212 -0.020659 0.122855
2.550000 2.946040 0.168152 0.202658 2.928380 0.166394 0.201897 -0.381167 -0.412761 3.247880 0.026478 0.348795 -0.009223 0.021498 1 0.264206 0.003250 0.014400 0.014762 0.006320 0.014999 0.016276 -0.055982 0 -0.172087 0.465436 0.496230 1.189629 0.003321 0.139612 -0.014339 0.137854
2.566667 2.974710 0.183722 0.206228 2.936310 0.180978 0.203045 -0.412306 -0.452623 3.250260 0.028306 0.349102 -0.006091 0.024235 1 0.274803 0.028670 0.015570 0.032625 0.007930 0.014584 0.016601 -0.031139 0 -0.135657 0.475263 0.494244 1.158490 0.031991 0.155182 -0.006409 0.152438
2.583333 3.006720 0.199181 0.208967 2.946210 0.195267 0.204282 -0.455249 -0.492714 3.254010 0.030012 0.349361 -0.001221 0.026616 1 0.249004 0.032010 0.015459 0.035547 0.009900 0.014289 0.017383 -0.042943 0 -0.093681 0.482948 0.491950 1.115547 0.064001 0.170641 0.003491 0.166727
2.600000 3.033380 0.214036 0.211950 2.957690 0.209248 0.205705 -0.500208 -0.533281 3.258710 0.031542 0.349566 0.004804 0.028545 1 0.230691 0.026660 0.014855 0.030519 0.011480 0.013981 0.018090 -0.044959 0 -0.057675 0.489232 0.492620 1.070588 0.090661 0.185496 0.014971 0.180708
2.616667 3.012020 0.225082 0.211131 2.968380 0.222900 0.207046 -0.562570 -0.576548 3.261460 0.032326 0.349592 0.008254 0.028973 1 0.207234 -0.021360 0.011046 0.024047 0.010690 0.013652 0.017339 -0.062362 0 -0.062981 0.488472 0.492515 1.008226 0.069301 0.196542 0.025661 0.194360
2.633333 3.083750 0.242635 0.217483 2.982710 0.236149 0.208753 -0.591517 -0.617906 3.267760 0.033544 0.349723 0.016188 0.030146 1 0.281410 0.071730 0.017553 0.073846 0.014330 0.013249 0.019516 -0.028947 0 0.011003 0.499395 0.499516 0.979279 0.141031 0.214095 0.039991 0.207609
2.650000 3.122110 0.257296 0.221161 2.998890 0.249006 0.210617 -0.631163 -0.658936 3.275510 0.034787 0.349874 0.025831 0.031274 1 0.270030 0.038360 0.014661 0.041066 0.016180 0.012857 0.020666 -0.039646 0 0.053055 0.504977 0.507757 0.939633 0.179391 0.228756 0.056171 0.220466
2.666667 3.165060 0.271909 0.225030 3.017190 0.261511 0.212624 -0.675789 -0.700347 3.284830 0.035924 0.350027 0.037315 0.032125 1 0.282740 0.042950 0.014613 0.045368 0.018300 0.012505 0.022164 -0.044626 0 0.099176 0.509080 0.518651 0.895007 0.222341 0.243369 0.074471 0.232971
2.683333 3.191580 0.284801 0.227582 3.036640 0.273612 0.214680 -0.721655 -0.742251 3.294700 0.036911 0.350177 0.049284 0.032627 1 0.286471 0.026520 0.012892 0.029488 0.019450 0.012101 0.022907 -0.045866 0 0.128217 0.510773 0.526620 0.849141 0.248861 0.256261 0.093921 0.245072
2.700000 3.081890 0.284895 0.220891 3.050760 0.284999 0.216406 -0.806113 -0.789578 3.297130 0.036556 0.349892 0.051532 0.030612 1 0.284116 -0.109690 0.000094 0.109690 0.014120 0.011387 0.018139 -0.084458 1 0.037243 0.490572 0.491984 0.764683 0.139171 0.256355 0.108041 0.256459
2.716667 2.958430 -0.181743 0.133675 3.031980 -0.190615 0.202352 0.585006 0.716357 3.292990 0.036631 0.346072 0.048337 0.030818 1 0.289625 -0.123460 -0.466638 0.482694 -0.018780 -0.475614 0.475985 1.391119 1 -0.525662 0.070150 0.530323 2.155802 0.015711 -0.210283 0.089261 -0.219155
2.733333 2.964130 -0.169498 0.133917 3.016110 -0.174845 0.190024 0.533174 0.652516 3.290310 0.034696 0.345100 0.045479 0.026749 1 0.275530 0.005700 0.012245 0.013507 -0.015870 0.015770 0.022373 -0.051832 0 -0.501584 0.093006 0.510134 2.103970 0.021411 -0.198038 0.073391 -0.203385
2.750000 2.940420 -0.155198 0.132611 3.000860 -0.159467 0.179251 0.490622 0.590828 3.287240 0.032626 0.344840 0.041596 0.022417 1 0.271411 -0.023710 0.014300 0.027689 -0.015250 0.015378 0.021657 -0.042552 0 -0.509300 0.116339 0.522418 2.061418 -0.002299 -0.183738 0.058141 -0.188007
